! Range 1D-Optimizer: Isotopes stopped in csc
! 208Pb (820 MeV/u) + Be (2500 mg/cm2),Nb (225 mg/cm2);    Settings on 199Os 76+.. 76+;   Config: DbDbwmmmmmmDbDmmmmmmmmmbmmmmmmmmm
! dp/p=2.93%;    Wedge(s): Al (2100 mg/cm2);    Brho (Tm): 11.1473, 11.1473, 9.3492, 9.3492
! Yieldmax = 1.06e+00 pps @ 3672.93 mg/cm2
Thickness of IC degr plates [mg/cm2]1	199Os 76+	Thickness of IC degr plates [mg/cm2]2	199Os 76+	Thickness of IC degr plates [mg/cm2]3	180Lu 71+	Thickness of IC degr plates [mg/cm2]4	199Ir 77+	Thickness of IC degr plates [mg/cm2]5	201Au 79+	Thickness of IC degr plates [mg/cm2]6	194W 74+	Thickness of IC degr plates [mg/cm2]7	202Ir 77+	Thickness of IC degr plates [mg/cm2]8	197Os 76+	Thickness of IC degr plates [mg/cm2]9	181Lu 71+	Thickness of IC degr plates [mg/cm2]10	187W 74+	Thickness of IC degr plates [mg/cm2]11	197Ir 77+	Thickness of IC degr plates [mg/cm2]12	198Pt 78+	Thickness of IC degr plates [mg/cm2]13	196Re 75+	Thickness of IC degr plates [mg/cm2]14	195Re 75+	Thickness of IC degr plates [mg/cm2]15	185Hf 72+	Thickness of IC degr plates [mg/cm2]16	188Hf 72+	Thickness of IC degr plates [mg/cm2]17	185Hf 72+	Thickness of IC degr plates [mg/cm2]18	179Lu 71+	Thickness of IC degr plates [mg/cm2]19	184Ta 73+	Thickness of IC degr plates [mg/cm2]20	188Ta 73+	Thickness of IC degr plates [mg/cm2]21	190W 74+	Thickness of IC degr plates [mg/cm2]22	184Lu 71+	Thickness of IC degr plates [mg/cm2]23	197Pt 78+	Thickness of IC degr plates [mg/cm2]24	190Re 75+	Thickness of IC degr plates [mg/cm2]25	198Ir 77+	Thickness of IC degr plates [mg/cm2]26	178Yb 70+	Thickness of IC degr plates [mg/cm2]27	177Yb 70+	Thickness of IC degr plates [mg/cm2]28	186Ta 73+	Thickness of IC degr plates [mg/cm2]29	182Lu 71+	Thickness of IC degr plates [mg/cm2]30	194Re 75+	Thickness of IC degr plates [mg/cm2]31	187Ta 73+	Thickness of IC degr plates [mg/cm2]32	201Pt 78+	Thickness of IC degr plates [mg/cm2]33	185Lu 71+	Thickness of IC degr plates [mg/cm2]34	197Re 75+	Thickness of IC degr plates [mg/cm2]35	197Os 76+	Thickness of IC degr plates [mg/cm2]36	200Os 76+	Thickness of IC degr plates [mg/cm2]37	183Lu 71+	Thickness of IC degr plates [mg/cm2]38	199Ir 77+	Thickness of IC degr plates [mg/cm2]39	174Tm 69+	Thickness of IC degr plates [mg/cm2]40	179Yb 70+	Thickness of IC degr plates [mg/cm2]41	189Hf 72+	Thickness of IC degr plates [mg/cm2]42	185Ta 73+	Thickness of IC degr plates [mg/cm2]43	175Tm 69+	Thickness of IC degr plates [mg/cm2]44	176Yb 70+	Thickness of IC degr plates [mg/cm2]45	181Hf 72+	Thickness of IC degr plates [mg/cm2]46	188Ta 73+	Thickness of IC degr plates [mg/cm2]47	200Os 76+	Thickness of IC degr plates [mg/cm2]48	203Pt 78+	Thickness of IC degr plates [mg/cm2]49	204Hg 80+	Thickness of IC degr plates [mg/cm2]50	192Ta 73+	Thickness of IC degr plates [mg/cm2]51	191W 74+	Thickness of IC degr plates [mg/cm2]52	195Ir 77+	Thickness of IC degr plates [mg/cm2]53	186Lu 71+	Thickness of IC degr plates [mg/cm2]54	187Ta 73+	Thickness of IC degr plates [mg/cm2]55	196Os 76+	Thickness of IC degr plates [mg/cm2]56	189Re 75+	Thickness of IC degr plates [mg/cm2]57	200Ir 77+	Thickness of IC degr plates [mg/cm2]58	193W 74+	Thickness of IC degr plates [mg/cm2]59	181Yb 70+	Thickness of IC degr plates [mg/cm2]60	191W 74+	Thickness of IC degr plates [mg/cm2]61	184Hf 72+	Thickness of IC degr plates [mg/cm2]62	195Os 76+	Thickness of IC degr plates [mg/cm2]63	196Os 76+	Thickness of IC degr plates [mg/cm2]64	176Tm 69+	Thickness of IC degr plates [mg/cm2]65	180Yb 70+	Thickness of IC degr plates [mg/cm2]66	186Hf 72+	Thickness of IC degr plates [mg/cm2]67	185Hf 72+	Thickness of IC degr plates [mg/cm2]68	182Yb 70+	Thickness of IC degr plates [mg/cm2]69	194W 74+	Thickness of IC degr plates [mg/cm2]70	183Lu 71+	Thickness of IC degr plates [mg/cm2]71	195W 74+	Thickness of IC degr plates [mg/cm2]72	191Os 76+	Thickness of IC degr plates [mg/cm2]73	196Ir 77+	Thickness of IC degr plates [mg/cm2]74	173Tm 69+	Thickness of IC degr plates [mg/cm2]75	201Au 79+	Thickness of IC degr plates [mg/cm2]76	186W 74+	Thickness of IC degr plates [mg/cm2]77	205Pt 78+	Thickness of IC degr plates [mg/cm2]78	187W 74+	Thickness of IC degr plates [mg/cm2]79	188Re 75+	Thickness of IC degr plates [mg/cm2]80	183Hf 72+	Thickness of IC degr plates [mg/cm2]81	183Yb 70+	Thickness of IC degr plates [mg/cm2]82	208Hg 80+	Thickness of IC degr plates [mg/cm2]83	198Re 75+	Thickness of IC degr plates [mg/cm2]84	200Ir 77+	Thickness of IC degr plates [mg/cm2]85	195Re 75+	Thickness of IC degr plates [mg/cm2]86	187W 74+	Thickness of IC degr plates [mg/cm2]87	191Ta 73+	Thickness of IC degr plates [mg/cm2]88	208Tl 81+	Thickness of IC degr plates [mg/cm2]89	208Tl 81+	Thickness of IC degr plates [mg/cm2]90	207Hg 80+	Thickness of IC degr plates [mg/cm2]91	207Hg 80+	Thickness of IC degr plates [mg/cm2]92	207Hg 80+	Thickness of IC degr plates [mg/cm2]93	206Hg 80+	Thickness of IC degr plates [mg/cm2]94	206Hg 80+	Thickness of IC degr plates [mg/cm2]95	205Hg 80+	Thickness of IC degr plates [mg/cm2]96	205Hg 80+	Thickness of IC degr plates [mg/cm2]97	203Hg 80+	Thickness of IC degr plates [mg/cm2]98	206Au 79+	Thickness of IC degr plates [mg/cm2]99	206Au 79+	Thickness of IC degr plates [mg/cm2]100	205Au 79+	Thickness of IC degr plates [mg/cm2]101	205Au 79+	Thickness of IC degr plates [mg/cm2]102	205Au 79+	Thickness of IC degr plates [mg/cm2]103	204Au 79+	Thickness of IC degr plates [mg/cm2]104	204Au 79+	Thickness of IC degr plates [mg/cm2]105	204Au 79+	Thickness of IC degr plates [mg/cm2]106	204Au 79+	Thickness of IC degr plates [mg/cm2]107	203Au 79+	Thickness of IC degr plates [mg/cm2]108	203Au 79+	Thickness of IC degr plates [mg/cm2]109	202Au 79+	Thickness of IC degr plates [mg/cm2]110	202Au 79+	Thickness of IC degr plates [mg/cm2]111	200Au 79+	Thickness of IC degr plates [mg/cm2]112	204Pt 78+	Thickness of IC degr plates [mg/cm2]113	204Pt 78+	Thickness of IC degr plates [mg/cm2]114	203Pt 78+	Thickness of IC degr plates [mg/cm2]115	203Pt 78+	Thickness of IC degr plates [mg/cm2]116	202Pt 78+	Thickness of IC degr plates [mg/cm2]117	202Pt 78+	Thickness of IC degr plates [mg/cm2]118	202Pt 78+	Thickness of IC degr plates [mg/cm2]119	202Pt 78+	Thickness of IC degr plates [mg/cm2]120	201Pt 78+	Thickness of IC degr plates [mg/cm2]121	201Pt 78+	Thickness of IC degr plates [mg/cm2]122	201Pt 78+	Thickness of IC degr plates [mg/cm2]123	200Pt 78+	Thickness of IC degr plates [mg/cm2]124	200Pt 78+	Thickness of IC degr plates [mg/cm2]125	199Pt 78+	Thickness of IC degr plates [mg/cm2]126	199Pt 78+	Thickness of IC degr plates [mg/cm2]127	202Ir 77+	Thickness of IC degr plates [mg/cm2]128	201Ir 77+	Thickness of IC degr plates [mg/cm2]129	201Ir 77+	Thickness of IC degr plates [mg/cm2]130	200Ir 77+	Thickness of IC degr plates [mg/cm2]131	200Ir 77+	Thickness of IC degr plates [mg/cm2]132	199Ir 77+	Thickness of IC degr plates [mg/cm2]133	199Ir 77+	Thickness of IC degr plates [mg/cm2]134	198Ir 77+	Thickness of IC degr plates [mg/cm2]135	198Ir 77+	Thickness of IC degr plates [mg/cm2]136	197Ir 77+	Thickness of IC degr plates [mg/cm2]137	197Ir 77+	Thickness of IC degr plates [mg/cm2]138	196Ir 77+	Thickness of IC degr plates [mg/cm2]139	196Ir 77+	Thickness of IC degr plates [mg/cm2]140	198Os 76+	Thickness of IC degr plates [mg/cm2]141	198Os 76+	Thickness of IC degr plates [mg/cm2]142	197Os 76+	Thickness of IC degr plates [mg/cm2]143	196Os 76+	Thickness of IC degr plates [mg/cm2]144	196Os 76+	Thickness of IC degr plates [mg/cm2]145	195Os 76+	Thickness of IC degr plates [mg/cm2]146	195Os 76+	Thickness of IC degr plates [mg/cm2]147	195Os 76+	Thickness of IC degr plates [mg/cm2]148	194Os 76+	Thickness of IC degr plates [mg/cm2]149	194Os 76+	Thickness of IC degr plates [mg/cm2]150	193Os 76+	Thickness of IC degr plates [mg/cm2]151	193Os 76+	Thickness of IC degr plates [mg/cm2]152	197Re 75+	Thickness of IC degr plates [mg/cm2]153	196Re 75+	Thickness of IC degr plates [mg/cm2]154	195Re 75+	Thickness of IC degr plates [mg/cm2]155	194Re 75+	Thickness of IC degr plates [mg/cm2]156	193Re 75+	Thickness of IC degr plates [mg/cm2]157	193Re 75+	Thickness of IC degr plates [mg/cm2]158	193Re 75+	Thickness of IC degr plates [mg/cm2]159	192Re 75+	Thickness of IC degr plates [mg/cm2]160	192Re 75+	Thickness of IC degr plates [mg/cm2]161	192Re 75+	Thickness of IC degr plates [mg/cm2]162	191Re 75+	Thickness of IC degr plates [mg/cm2]163	191Re 75+	Thickness of IC degr plates [mg/cm2]164	190Re 75+	Thickness of IC degr plates [mg/cm2]165	193W 74+	Thickness of IC degr plates [mg/cm2]166	192W 74+	Thickness of IC degr plates [mg/cm2]167	191W 74+	Thickness of IC degr plates [mg/cm2]168	190W 74+	Thickness of IC degr plates [mg/cm2]169	190W 74+	Thickness of IC degr plates [mg/cm2]170	189W 74+	Thickness of IC degr plates [mg/cm2]171	189W 74+	Thickness of IC degr plates [mg/cm2]172	188W 74+	Thickness of IC degr plates [mg/cm2]173	188W 74+	Thickness of IC degr plates [mg/cm2]174	191Ta 73+	Thickness of IC degr plates [mg/cm2]175	190Ta 73+	Thickness of IC degr plates [mg/cm2]176	189Ta 73+	Thickness of IC degr plates [mg/cm2]177	188Ta 73+	Thickness of IC degr plates [mg/cm2]178	187Ta 73+	Thickness of IC degr plates [mg/cm2]179	186Ta 73+	Thickness of IC degr plates [mg/cm2]180	185Ta 73+	Thickness of IC degr plates [mg/cm2]181	187Hf 72+	Thickness of IC degr plates [mg/cm2]182	186Hf 72+	Thickness of IC degr plates [mg/cm2]183	184Hf 72+	Thickness of IC degr plates [mg/cm2]184	183Hf 72+	Thickness of IC degr plates [mg/cm2]185	182Hf 72+	
3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	3000.000000	0         	
3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	3005.000000	0         	
3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	3010.000000	0         	
3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	3015.000000	0         	
3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	3020.000000	0         	
