Name;Turn;Text;Color
1Ta191:-1e;-1;191Ta_2.83e+00_9;0x1f77b4
1Hf185:-1e;-1;185Hf_8.78e-01_9;0xff7f0e
1Ta186:-1e;-1;186Ta_7.07e+00_9;0xff7f0e
1W191:-1e;-1;191W_1.21e+01_9;0xff7f0e
1Re192:-1e;-1;192Re_1.20e+00_9;0xff7f0e
