Name;Turn;Text;Color
1Ta190:-1e;-1;190Ta_6.93e+00_10;0x1f77b4
1Hf185:-1e;-1;185Hf_5.06e-01_10;0xff7f0e
1W190:-1e;-1;190W_4.64e+00_10;0xff7f0e
1Ta185:-1e;-1;185Ta_1.02e+01_10;0xff7f0e
1Hf184:-1e;-1;184Hf_7.58e-01_10;0xff7f0e
