Name;Turn;Text;Color
1Ta188:-1e;-1;188Ta_6.27e+00_12;0x1f77b4
1Hf188:-1e;-1;188Hf_1.13e+00_12;0xff7f0e
1Lu182:-1e;-1;182Lu_5.66e-01_12;0xff7f0e
1Hf183:-1e;-1;183Hf_2.06e+00_12;0xff7f0e
