Name;Turn;Text;Color
1W192:-1e;-1;192W_1.31e+01_8;0x1f77b4
1W187:-1e;-1;187W_1.92e+00_8;0xff7f0e
1Ta186:-1e;-1;186Ta_8.30e-01_8;0xff7f0e
1Ta187:-1e;-1;187Ta_2.69e+00_8;0xff7f0e
1Re193:-1e;-1;193Re_4.55e+00_8;0xff7f0e
1Re192:-1e;-1;192Re_2.40e+00_8;0xff7f0e
